"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
0.599424905660373,9.26149660377359,12.6173548478387,4.29730875485156e-32,5.25141361530372e-30,62.0892550062298,"SMC2"
0.423174339622639,8.98692603773585,12.6124680283536,4.50719645580912e-32,5.4753102507551e-30,62.042145230448,"USP13"
0.915786981132069,13.7309353773585,12.6034638550502,4.92101141427396e-32,5.94284496088497e-30,61.9553689911958,"MAP2"
-1.16753886792452,5.2508479245283,-12.5878119059109,5.73234989534049e-32,6.88217212580937e-30,61.80460479331,"GPR132"
-0.940557358490561,7.58479830188679,-12.5514893262746,8.1653266447462e-32,9.74617186143252e-30,61.4551220086713,"PHF11"
0.454024905660374,10.0412301886792,12.546257668442,8.59178934182679e-32,1.0163548508231e-29,61.4048295713624,"EPT1"
0.414787358490563,10.3059585849057,12.5459921410729,8.61401578388794e-32,1.0163548508231e-29,61.4022773315121,"RRN3"
0.37867471698113,8.71269773584906,12.5452641609547,8.67524672980122e-32,1.01773037350182e-29,61.3952801609185,"ZFP1"
-0.798214905660371,9.04279216981132,-12.5419009593873,8.9638017404422e-32,1.0456071007459e-29,61.3629567083378,"C5orf32"
1.49002528301886,5.53902283018868,12.5292238497834,1.01400059321411e-31,1.17612611179015e-29,61.2411599944111,"SPC25"
-0.564106792452826,13.1115130188679,-12.5282236888263,1.02390932557091e-31,1.18094710415566e-29,61.2315536625429,"CTSD"
-0.938099811320749,9.70084179245283,-12.5243441712635,1.06326494480592e-31,1.21948767133326e-29,61.1942956378074,"ARPC1B"
1.24864415094339,5.97072358490566,12.5052257492861,1.28033454657973e-31,1.46029268007121e-29,61.0107774981306,"RTKN2"
0.554993396226412,10.1155261320755,12.4919216985355,1.45689904056721e-31,1.65249377363784e-29,60.8831609989588,"TRIM24"
0.482741320754714,7.53528047169811,12.4908676932284,1.47188223052715e-31,1.66031550509464e-29,60.8730537999705,"UCK2"
-0.970452264150938,6.81712745283019,-12.4772261679144,1.68022199193235e-31,1.87768697016084e-29,60.7422824404389,"FCHSD1"
-1.03091132075471,8.0557820754717,-12.4770634945807,1.68287580374863e-31,1.87768697016084e-29,60.7407234766882,"FERMT3"
-1.28709886792452,7.41248641509434,-12.4746319884569,1.72304377587528e-31,1.91211290371456e-29,60.7174226916127,"ALOX5"
-1.07484094339622,9.40952556603774,-12.4698326574417,1.80515035180342e-31,1.99245896357657e-29,60.671438593747,"LGALS9"
1.09869547169811,9.70298132075472,12.4676528388958,1.84371778295969e-31,2.02276887841014e-29,60.6505561450039,"MEX3A"
0.466144339622639,8.96245481132075,12.4667935941191,1.85914480588793e-31,2.02276887841014e-29,60.6423252079919,"ZNF510"
-1.12768603773584,9.36545245283019,-12.4666259808237,1.86216910871659e-31,2.02276887841014e-29,60.640719630978,"TYROBP"
-1.07957773584905,7.03002735849057,-12.4568070209906,2.04815418037021e-31,2.21308449068423e-29,60.5466837145699,"LRRC33"
0.365766226415094,8.58741971698113,12.4491832494405,2.20521611512412e-31,2.37031868290566e-29,60.4736988030359,"ZKSCAN2"
-1.65815264150942,5.83624783018868,-12.4433718425203,2.33294424800118e-31,2.49073739869738e-29,60.4180805716262,"DLEC1"
0.645730943396223,5.78981490566038,12.4429934606759,2.3415115340896e-31,2.49073739869738e-29,60.4144597471881,"ZNF454"
0.317831320754715,10.7550786792453,12.4414075538676,2.37776155890495e-31,2.51626004145972e-29,60.3992844850596,"RTF1"
-1.22377528301886,8.29333952830189,-12.4248101725123,2.79233242007691e-31,2.93982485047072e-29,60.2405302302657,"LAIR1"
-1.07926433962264,8.19385801886792,-12.420083703642,2.92303984025687e-31,3.06173509798335e-29,60.1953425835389,"C1orf38"
-1.0194916981132,8.35689981132075,-12.3983428042907,3.60719759900374e-31,3.75917597500238e-29,59.9876083977909,"SLC15A3"
-0.945545471698106,6.87736122641509,-12.3966307976597,3.66740232623514e-31,3.79935254850129e-29,59.9712586225528,"RCN3"
-0.910314716981126,3.74259056603774,-12.3961984868488,3.68276257745619e-31,3.79935254850129e-29,59.9671302211214,"SLC16A5"
-0.915885849056599,8.00816462264151,-12.3931017869374,3.79467859411028e-31,3.8952375768542e-29,59.9375602320751,"ACSF2"
0.373551320754715,10.3081160377358,12.3901075262083,3.90611054111674e-31,3.98967409995655e-29,59.9089722615364,"HMG20A"
-0.792950754716976,7.00465783018868,-12.3782157422566,4.38176035984178e-31,4.45334357364117e-29,59.7954716996512,"NLRP1"
-1.20088471698113,6.1884308490566,-12.3751338853647,4.51416556879191e-31,4.56531128705901e-29,59.7660667966679,"HCST"
1.55160999999999,3.24032462264151,12.3729823750071,4.60895398155986e-31,4.63832476673647e-29,59.7455409801623,"ZNF98"
0.506667358490563,7.21046839622641,12.363408399418,5.05535713648887e-31,5.05593783063269e-29,59.6542271499474,"ZNF429"
